url,slug,completeness_pct,fields_filled,fields_total,fields_empty,summary_words,technical_words,how_to_open_words,how_to_convert_words,total_words
/filetypes/list/,list,50.0,6,12,6,13,56,0,0,69
/filetypes/lit/,lit,50.0,6,12,6,13,9,0,0,22
/filetypes/litar/,litar,50.0,6,12,6,13,155,0,0,168
/filetypes/litemod/,litemod,50.0,6,12,6,13,94,0,0,107
/filetypes/livecode/,livecode,50.0,6,12,6,13,69,0,0,82
/filetypes/livereg/,livereg,50.0,6,12,6,13,29,0,0,42
/filetypes/liveupdate/,liveupdate,50.0,6,12,6,13,8,0,0,21
/filetypes/lix/,lix,50.0,6,12,6,13,35,0,0,48
/filetypes/lizd/,lizd,50.0,6,12,6,13,24,0,0,37
/filetypes/ljp/,ljp,50.0,6,12,6,13,11,0,0,24
/filetypes/llb/,llb,50.0,6,12,6,13,44,0,0,57
/filetypes/lld/,lld,50.0,6,12,6,13,173,0,0,186
/filetypes/llm/,llm,50.0,6,12,6,13,56,0,0,69
/filetypes/llx/,llx,50.0,6,12,6,13,14,0,0,27
/filetypes/lma/,lma,50.0,6,12,6,13,177,0,0,190
/filetypes/lmc/,lmc,50.0,6,12,6,13,111,0,0,124
/filetypes/lmf/,lmf,50.0,6,12,6,13,69,0,0,82
/filetypes/lmk/,lmk,50.0,6,12,6,13,13,0,0,26
/filetypes/lmx/,lmx,50.0,6,12,6,13,25,0,0,38
/filetypes/lnd/,lnd,50.0,6,12,6,13,9,0,0,22
/filetypes/lng/,lng,50.0,6,12,6,13,40,0,0,53
/filetypes/lnt/,lnt,50.0,6,12,6,13,14,0,0,27
/filetypes/lo/,lo,50.0,6,12,6,13,20,0,0,33
/filetypes/loaders/,loaders,50.0,6,12,6,13,14,0,0,27
/filetypes/loadtest/,loadtest,50.0,6,12,6,13,120,0,0,133
/filetypes/loc/,loc,50.0,6,12,6,13,14,0,0,27
/filetypes/localstorage/,localstorage,50.0,6,12,6,13,48,0,0,61
/filetypes/lock/,lock,50.0,6,12,6,13,101,0,0,114
/filetypes/lockfile/,lockfile,50.0,6,12,6,13,48,0,0,61
/filetypes/lod/,lod,50.0,6,12,6,13,56,0,0,69
/filetypes/lof/,lof,50.0,6,12,6,13,15,0,0,28
/filetypes/log1/,log1,50.0,6,12,6,13,28,0,0,41
/filetypes/log2/,log2,50.0,6,12,6,13,33,0,0,46
/filetypes/logic/,logic,50.0,6,12,6,13,21,0,0,34
/filetypes/logicx/,logicx,50.0,6,12,6,13,44,0,0,57
/filetypes/logonvista/,logonvista,50.0,6,12,6,13,11,0,0,24
/filetypes/logonxp/,logonxp,50.0,6,12,6,13,11,0,0,24
/filetypes/lol/,lol,50.0,6,12,6,13,53,0,0,66
/filetypes/loov/,loov,50.0,6,12,6,13,21,0,0,34
/filetypes/lop/,lop,50.0,6,12,6,13,44,0,0,57
/filetypes/lp/,lp,50.0,6,12,6,13,7,0,0,20
/filetypes/lp7/,lp7,50.0,6,12,6,13,13,0,0,26
/filetypes/lpd/,lpd,50.0,6,12,6,13,61,0,0,74
/filetypes/lpdf/,lpdf,50.0,6,12,6,13,43,0,0,56
/filetypes/lpk/,lpk,50.0,6,12,6,13,20,0,0,33
/filetypes/lpkg/,lpkg,50.0,6,12,6,13,127,0,0,140
/filetypes/lpmd/,lpmd,50.0,6,12,6,13,9,0,0,22
/filetypes/lpp/,lpp,50.0,6,12,6,13,20,0,0,33
/filetypes/lps/,lps,50.0,6,12,6,13,15,0,0,28
/filetypes/lqt/,lqt,50.0,6,12,6,13,34,0,0,47
/filetypes/lrc/,lrc,50.0,6,12,6,13,92,0,0,105
/filetypes/lrdata/,lrdata,50.0,6,12,6,13,8,0,0,21
/filetypes/lrdb/,lrdb,50.0,6,12,6,13,19,0,0,32
/filetypes/lrec/,lrec,50.0,6,12,6,13,47,0,0,60
/filetypes/lrf/,lrf,50.0,6,12,6,13,90,0,0,103
/filetypes/lrlib/,lrlib,50.0,6,12,6,13,38,0,0,51
/filetypes/lrm/,lrm,50.0,6,12,6,13,84,0,0,97
/filetypes/lrpreview/,lrpreview,50.0,6,12,6,13,72,0,0,85
/filetypes/lrs/,lrs,50.0,6,12,6,13,25,0,0,38
/filetypes/lrsmcol/,lrsmcol,50.0,6,12,6,13,36,0,0,49
/filetypes/lrtemplate/,lrtemplate,50.0,6,12,6,13,197,0,0,210
/filetypes/lrtoolkit/,lrtoolkit,50.0,6,12,6,13,31,0,0,44
/filetypes/lrwebengine/,lrwebengine,50.0,6,12,6,13,38,0,0,51
/filetypes/lrx/,lrx,50.0,6,12,6,13,38,0,0,51
/filetypes/ls3/,ls3,50.0,6,12,6,13,32,0,0,45
/filetypes/lsc/,lsc,50.0,6,12,6,13,113,0,0,126
/filetypes/lsf/,lsf,50.0,6,12,6,13,26,0,0,39
/filetypes/lsp/,lsp,50.0,6,12,6,13,61,0,0,74
/filetypes/lsproj/,lsproj,50.0,6,12,6,13,58,0,0,71
/filetypes/lst/,lst,50.0,6,12,6,13,101,0,0,114
/filetypes/lt2/,lt2,50.0,6,12,6,13,15,0,0,28
/filetypes/ltb/,ltb,50.0,6,12,6,13,34,0,0,47
/filetypes/ltf/,ltf,50.0,6,12,6,13,51,0,0,64
/filetypes/ltg/,ltg,50.0,6,12,6,13,55,0,0,68
/filetypes/ltl/,ltl,50.0,6,12,6,13,36,0,0,49
/filetypes/ltr/,ltr,50.0,6,12,6,13,38,0,0,51
/filetypes/ltx/,ltx,50.0,6,12,6,13,83,0,0,96
/filetypes/ltz/,ltz,50.0,6,12,6,13,25,0,0,38
/filetypes/luc/,luc,50.0,6,12,6,13,66,0,0,79
/filetypes/lucidcolorset/,lucidcolorset,50.0,6,12,6,13,48,0,0,61
/filetypes/lucidsnippet/,lucidsnippet,50.0,6,12,6,13,122,0,0,135
/filetypes/lud/,lud,50.0,6,12,6,13,97,0,0,110
/filetypes/lue/,lue,50.0,6,12,6,13,43,0,0,56
/filetypes/luf/,luf,50.0,6,12,6,13,26,0,0,39
/filetypes/lut/,lut,50.0,6,12,6,13,54,0,0,67
/filetypes/lutx/,lutx,50.0,6,12,6,13,49,0,0,62
/filetypes/luxb/,luxb,50.0,6,12,6,13,19,0,0,32
/filetypes/lva/,lva,50.0,6,12,6,13,30,0,0,43
/filetypes/lvf/,lvf,50.0,6,12,6,13,40,0,0,53
/filetypes/lvix/,lvix,50.0,6,12,6,13,68,0,0,81
/filetypes/lvl/,lvl,50.0,6,12,6,13,66,0,0,79
/filetypes/lvlx/,lvlx,50.0,6,12,6,13,19,0,0,32
/filetypes/lvm/,lvm,50.0,6,12,6,13,93,0,0,106
/filetypes/lvp/,lvp,50.0,6,12,6,13,14,0,0,27
/filetypes/lvw/,lvw,50.0,6,12,6,13,21,0,0,34
/filetypes/lwd/,lwd,50.0,6,12,6,13,21,0,0,34
/filetypes/lwfn/,lwfn,50.0,6,12,6,13,28,0,0,41
/filetypes/lwp/,lwp,50.0,6,12,6,13,24,0,0,37
/filetypes/lwtp/,lwtp,50.0,6,12,6,13,27,0,0,40
/filetypes/lwv/,lwv,50.0,6,12,6,13,18,0,0,31
/filetypes/lwx/,lwx,50.0,6,12,6,13,59,0,0,72
/filetypes/lx01/,lx01,50.0,6,12,6,13,62,0,0,75
/filetypes/lxk/,lxk,50.0,6,12,6,13,52,0,0,65
/filetypes/lxo/,lxo,50.0,6,12,6,13,30,0,0,43
/filetypes/lxsopt/,lxsopt,50.0,6,12,6,13,17,0,0,30
/filetypes/ly/,ly,50.0,6,12,6,13,27,0,0,40
/filetypes/lyc/,lyc,50.0,6,12,6,13,10,0,0,23
/filetypes/lyr/,lyr,50.0,6,12,6,13,27,0,0,40
/filetypes/lyt/,lyt,50.0,6,12,6,13,41,0,0,54
/filetypes/lyx/,lyx,50.0,6,12,6,13,25,0,0,38
/filetypes/lzm/,lzm,50.0,6,12,6,13,55,0,0,68
/filetypes/lzp/,lzp,50.0,6,12,6,13,55,0,0,68
/filetypes/m/,m,50.0,6,12,6,13,41,0,0,54
/filetypes/m12/,m12,50.0,6,12,6,13,20,0,0,33
/filetypes/m15/,m15,50.0,6,12,6,13,25,0,0,38
/filetypes/m1a/,m1a,50.0,6,12,6,13,24,0,0,37
/filetypes/m1pg/,m1pg,50.0,6,12,6,13,23,0,0,36
/filetypes/m1v/,m1v,50.0,6,12,6,13,44,0,0,57
/filetypes/m2/,m2,50.0,6,12,6,13,25,0,0,38
/filetypes/m21/,m21,50.0,6,12,6,13,12,0,0,25
/filetypes/m2a/,m2a,50.0,6,12,6,13,21,0,0,34
/filetypes/m2p/,m2p,50.0,6,12,6,13,28,0,0,41
/filetypes/m2s/,m2s,50.0,6,12,6,13,20,0,0,33
/filetypes/m3/,m3,50.0,6,12,6,13,16,0,0,29
/filetypes/m3d/,m3d,50.0,6,12,6,13,12,0,0,25
/filetypes/m3p/,m3p,50.0,6,12,6,13,85,0,0,98
/filetypes/m4e/,m4e,50.0,6,12,6,13,46,0,0,59
/filetypes/m5p/,m5p,50.0,6,12,6,13,73,0,0,86
/filetypes/m75/,m75,50.0,6,12,6,13,25,0,0,38
/filetypes/m77t/,m77t,50.0,6,12,6,13,78,0,0,91
/filetypes/ma1/,ma1,50.0,6,12,6,13,0,43,0,56
/filetypes/mab/,mab,50.0,6,12,6,13,47,0,0,60
/filetypes/macbin/,macbin,50.0,6,12,6,13,11,0,0,24
/filetypes/mad/,mad,50.0,6,12,6,13,42,0,0,55
/filetypes/mae/,mae,50.0,6,12,6,13,18,0,0,31
/filetypes/mag/,mag,50.0,6,12,6,13,32,0,0,45
/filetypes/magic/,magic,50.0,6,12,6,13,129,0,0,142
/filetypes/magik/,magik,50.0,6,12,6,13,36,0,0,49
/filetypes/magiwol/,magiwol,50.0,6,12,6,13,64,0,0,77
/filetypes/mahjongtitanssave-ms/,mahjongtitanssave-ms,50.0,6,12,6,13,43,0,0,56
/filetypes/mai/,mai,50.0,6,12,6,13,14,0,0,27
/filetypes/mailhost/,mailhost,50.0,6,12,6,13,62,0,0,75
/filetypes/mailstationery/,mailstationery,50.0,6,12,6,13,65,0,0,78
/filetypes/mailtoloc/,mailtoloc,50.0,6,12,6,13,40,0,0,53
/filetypes/mak/,mak,50.0,6,12,6,13,14,0,0,27
/filetypes/make/,make,50.0,6,12,6,13,17,0,0,30
/filetypes/makerbot/,makerbot,50.0,6,12,6,13,83,0,0,96
/filetypes/mako/,mako,50.0,6,12,6,13,24,0,0,37
/filetypes/mal/,mal,50.0,6,12,6,13,15,0,0,28
/filetypes/man/,man,50.0,6,12,6,13,154,0,0,167
/filetypes/mani/,mani,50.0,6,12,6,13,16,0,0,29
/filetypes/manifest/,manifest,50.0,6,12,6,13,96,0,0,109
/filetypes/manm/,manm,50.0,6,12,6,13,20,0,0,33
/filetypes/map16/,map16,50.0,6,12,6,13,69,0,0,82
/filetypes/maplet/,maplet,50.0,6,12,6,13,10,0,0,23
/filetypes/mapsdata/,mapsdata,50.0,6,12,6,13,9,0,0,22
/filetypes/mapx/,mapx,50.0,6,12,6,13,79,0,0,92
/filetypes/mar/,mar,50.0,6,12,6,13,91,0,0,104
/filetypes/markdn/,markdn,50.0,6,12,6,13,11,0,0,24
/filetypes/markdown/,markdown,50.0,6,12,6,13,110,0,0,123
/filetypes/mars/,mars,50.0,6,12,6,13,66,0,0,79
/filetypes/marshal/,marshal,50.0,6,12,6,13,55,0,0,68
/filetypes/mart/,mart,50.0,6,12,6,13,32,0,0,45
/filetypes/mas/,mas,50.0,6,12,6,13,27,0,0,40
/filetypes/masseffectprofile/,masseffectprofile,50.0,6,12,6,13,29,0,0,42
/filetypes/masseffectsave/,masseffectsave,50.0,6,12,6,13,97,0,0,110
/filetypes/material/,material,50.0,6,12,6,13,17,0,0,30
/filetypes/mato/,mato,50.0,6,12,6,13,25,0,0,38
/filetypes/mav/,mav,50.0,6,12,6,13,13,0,0,26
/filetypes/maw/,maw,50.0,6,12,6,13,14,0,0,27
/filetypes/maxc/,maxc,50.0,6,12,6,13,60,0,0,73
/filetypes/mba/,mba,50.0,6,12,6,13,49,0,0,62
/filetypes/mbb/,mbb,50.0,6,12,6,13,47,0,0,60
/filetypes/mbbk/,mbbk,50.0,6,12,6,13,13,0,0,26
/filetypes/mbd/,mbd,50.0,6,12,6,13,93,0,0,106
/filetypes/mbf/,mbf,50.0,6,12,6,13,18,0,0,31
/filetypes/mbn/,mbn,50.0,6,12,6,13,85,0,0,98
/filetypes/mbs/,mbs,50.0,6,12,6,13,72,0,0,85
/filetypes/mbt/,mbt,50.0,6,12,6,13,7,0,0,20
/filetypes/mbx/,mbx,50.0,6,12,6,13,36,0,0,49
/filetypes/mbz/,mbz,50.0,6,12,6,13,157,0,0,170
/filetypes/mc2/,mc2,50.0,6,12,6,13,12,0,0,25
/filetypes/mc5/,mc5,50.0,6,12,6,13,15,0,0,28
/filetypes/mc6/,mc6,50.0,6,12,6,13,40,0,0,53
/filetypes/mcaddon/,mcaddon,50.0,6,12,6,13,123,0,0,136
/filetypes/mcal/,mcal,50.0,6,12,6,13,58,0,0,71
/filetypes/mcapm/,mcapm,50.0,6,12,6,13,97,0,0,110
/filetypes/mcd/,mcd,50.0,6,12,6,13,74,0,0,87
/filetypes/mcdx/,mcdx,50.0,6,12,6,13,60,0,0,73
/filetypes/mcfi/,mcfi,50.0,6,12,6,13,38,0,0,51
/filetypes/mcfp/,mcfp,50.0,6,12,6,13,14,0,0,27
/filetypes/mcgame/,mcgame,50.0,6,12,6,13,31,0,0,44
/filetypes/mchelp/,mchelp,50.0,6,12,6,13,91,0,0,104
/filetypes/mcif/,mcif,50.0,6,12,6,13,52,0,0,65
/filetypes/mcl/,mcl,50.0,6,12,6,13,42,0,0,55
/filetypes/mclevel/,mclevel,50.0,6,12,6,13,67,0,0,80
/filetypes/mcmac/,mcmac,50.0,6,12,6,13,46,0,0,59
/filetypes/mco/,mco,50.0,6,12,6,13,26,0,0,39
/filetypes/mcolor/,mcolor,50.0,6,12,6,13,88,0,0,101
/filetypes/mcr/,mcr,50.0,6,12,6,13,60,0,0,73
/filetypes/mcrp/,mcrp,50.0,6,12,6,13,27,0,0,40
/filetypes/mcserver/,mcserver,50.0,6,12,6,13,24,0,0,37
/filetypes/mcsx/,mcsx,50.0,6,12,6,13,32,0,0,45
/filetypes/mct/,mct,50.0,6,12,6,13,111,0,0,124
/filetypes/mctemplate/,mctemplate,50.0,6,12,6,13,71,0,0,84
/filetypes/mcusw/,mcusw,50.0,6,12,6,13,48,0,0,61
/filetypes/mcw/,mcw,50.0,6,12,6,13,31,0,0,44
/filetypes/mcx/,mcx,50.0,6,12,6,13,8,0,0,21
/filetypes/mcxe/,mcxe,50.0,6,12,6,13,57,0,0,70
/filetypes/mcz/,mcz,50.0,6,12,6,13,27,0,0,40
/filetypes/md0/,md0,50.0,6,12,6,13,24,0,0,37
/filetypes/md3/,md3,50.0,6,12,6,13,13,0,0,26
/filetypes/md5/,md5,50.0,6,12,6,13,57,0,0,70
/filetypes/md5anim/,md5anim,50.0,6,12,6,13,25,0,0,38
/filetypes/md5camera/,md5camera,50.0,6,12,6,13,35,0,0,48
/filetypes/md5mesh/,md5mesh,50.0,6,12,6,13,107,0,0,120
/filetypes/md8/,md8,50.0,6,12,6,13,16,0,0,29
/filetypes/mdbackup/,mdbackup,50.0,6,12,6,13,58,0,0,71
/filetypes/mdd/,mdd,50.0,6,12,6,13,36,0,0,49
/filetypes/mddata/,mddata,50.0,6,12,6,13,44,0,0,57
/filetypes/mddbs/,mddbs,50.0,6,12,6,13,37,0,0,50
/filetypes/mdex/,mdex,50.0,6,12,6,13,55,0,0,68
/filetypes/mdg/,mdg,50.0,6,12,6,13,133,0,0,146
/filetypes/mdi/,mdi,50.0,6,12,6,13,78,0,0,91
/filetypes/mdimporter/,mdimporter,50.0,6,12,6,13,59,0,0,72
/filetypes/mdinfo/,mdinfo,50.0,6,12,6,13,43,0,0,56
/filetypes/mdj/,mdj,50.0,6,12,6,13,72,0,0,85
/filetypes/mdl0/,mdl0,50.0,6,12,6,13,68,0,0,81
/filetypes/mdm/,mdm,50.0,6,12,6,13,21,0,0,34
/filetypes/mdmp/,mdmp,50.0,6,12,6,13,76,0,0,89
/filetypes/mdn/,mdn,50.0,6,12,6,13,0,10,0,23
/filetypes/mdown/,mdown,50.0,6,12,6,13,27,0,0,40
/filetypes/mdp/,mdp,50.0,6,12,6,13,89,0,0,102
/filetypes/mdq/,mdq,50.0,6,12,6,13,72,0,0,85
/filetypes/mdr/,mdr,50.0,6,12,6,13,47,0,0,60
/filetypes/mds/,mds,50.0,6,12,6,13,38,0,0,51
/filetypes/mdsx/,mdsx,50.0,6,12,6,13,70,0,0,83
/filetypes/me2mod/,me2mod,50.0,6,12,6,13,29,0,0,42
/filetypes/meg/,meg,50.0,6,12,6,13,27,0,0,40
/filetypes/mega/,mega,50.0,6,12,6,13,38,0,0,51
/filetypes/mell/,mell,50.0,6,12,6,13,10,0,0,23
/filetypes/menc/,menc,50.0,6,12,6,13,131,0,0,144
/filetypes/menu/,menu,50.0,6,12,6,13,33,0,0,46
/filetypes/merlin2/,merlin2,50.0,6,12,6,13,0,34,0,47
/filetypes/mesh/,mesh,50.0,6,12,6,13,27,0,0,40
/filetypes/met/,met,50.0,6,12,6,13,23,0,0,36
/filetypes/meta/,meta,50.0,6,12,6,13,22,0,0,35
/filetypes/metadata_never_index/,metadata_never_index,50.0,6,12,6,13,58,0,0,71
/filetypes/mf/,mf,50.0,6,12,6,13,74,0,0,87
/filetypes/mf4/,mf4,50.0,6,12,6,13,72,0,0,85
/filetypes/mfcribbon-ms/,mfcribbon-ms,50.0,6,12,6,13,26,0,0,39
/filetypes/mfd/,mfd,50.0,6,12,6,13,93,0,0,106
/filetypes/mfl/,mfl,50.0,6,12,6,13,18,0,0,31
/filetypes/mfo/,mfo,50.0,6,12,6,13,22,0,0,35
/filetypes/mfs/,mfs,50.0,6,12,6,13,24,0,0,37
/filetypes/mft/,mft,50.0,6,12,6,13,36,0,0,49
/filetypes/mfu/,mfu,50.0,6,12,6,13,30,0,0,43
/filetypes/mga/,mga,50.0,6,12,6,13,42,0,0,55
/filetypes/mgcb/,mgcb,50.0,6,12,6,13,15,0,0,28
/filetypes/mgd77/,mgd77,50.0,6,12,6,13,125,0,0,138
/filetypes/mgdatabase/,mgdatabase,50.0,6,12,6,13,40,0,0,53
/filetypes/mgk/,mgk,50.0,6,12,6,13,26,0,0,39
/filetypes/mgl/,mgl,50.0,6,12,6,13,20,0,0,33
/filetypes/mgm/,mgm,50.0,6,12,6,13,32,0,0,45
/filetypes/mgmf/,mgmf,50.0,6,12,6,13,35,0,0,48
/filetypes/mgmt/,mgmt,50.0,6,12,6,13,19,0,0,32
/filetypes/mgmx/,mgmx,50.0,6,12,6,13,26,0,0,39
/filetypes/mgo/,mgo,50.0,6,12,6,13,21,0,0,34
/filetypes/mgs/,mgs,50.0,6,12,6,13,28,0,0,41
/filetypes/mgspot/,mgspot,50.0,6,12,6,13,19,0,0,32
/filetypes/mgt/,mgt,50.0,6,12,6,13,45,0,0,58
/filetypes/mgtheme/,mgtheme,50.0,6,12,6,13,21,0,0,34
/filetypes/mgtx/,mgtx,50.0,6,12,6,13,8,0,0,21
/filetypes/mgv/,mgv,50.0,6,12,6,13,18,0,0,31
/filetypes/mgw/,mgw,50.0,6,12,6,13,130,0,0,143
/filetypes/mhs/,mhs,50.0,6,12,6,13,12,0,0,25
/filetypes/mi4/,mi4,50.0,6,12,6,13,14,0,0,27
/filetypes/mic/,mic,50.0,6,12,6,13,14,0,0,27
/filetypes/mif/,mif,50.0,6,12,6,13,44,0,0,57
/filetypes/miff/,miff,50.0,6,12,6,13,76,0,0,89
/filetypes/mig/,mig,50.0,6,12,6,13,48,0,0,61
/filetypes/migratedaplibrary/,migratedaplibrary,50.0,6,12,6,13,74,0,0,87
/filetypes/migratedphotolibrary/,migratedphotolibrary,50.0,6,12,6,13,49,0,0,62
/filetypes/mii/,mii,50.0,6,12,6,13,47,0,0,60
/filetypes/mim/,mim,50.0,6,12,6,13,32,0,0,45
/filetypes/mime/,mime,50.0,6,12,6,13,31,0,0,44
/filetypes/minc/,minc,50.0,6,12,6,13,43,0,0,56
/filetypes/mind/,mind,50.0,6,12,6,13,85,0,0,98
/filetypes/minesweepersave-ms/,minesweepersave-ms,50.0,6,12,6,13,62,0,0,75
/filetypes/minigsf/,minigsf,50.0,6,12,6,13,21,0,0,34
/filetypes/minipsf2/,minipsf2,50.0,6,12,6,13,13,0,0,26
/filetypes/miniso/,miniso,50.0,6,12,6,13,59,0,0,72
/filetypes/mio/,mio,50.0,6,12,6,13,71,0,0,84
/filetypes/mip/,mip,50.0,6,12,6,13,43,0,0,56
/filetypes/mipmaps/,mipmaps,50.0,6,12,6,13,140,0,0,153
/filetypes/mir/,mir,50.0,6,12,6,13,63,0,0,76
/filetypes/mis/,mis,50.0,6,12,6,13,87,0,0,100
/filetypes/mission/,mission,50.0,6,12,6,13,16,0,0,29
/filetypes/mjbooktemplate/,mjbooktemplate,50.0,6,12,6,13,29,0,0,42
/filetypes/mjd/,mjd,50.0,6,12,6,13,48,0,0,61
/filetypes/mjdoc/,mjdoc,50.0,6,12,6,13,77,0,0,90
/filetypes/mjk/,mjk,50.0,6,12,6,13,9,0,0,22
/filetypes/mk4/,mk4,50.0,6,12,6,13,15,0,0,28
/filetypes/mkd/,mkd,50.0,6,12,6,13,52,0,0,65
/filetypes/ml/,ml,50.0,6,12,6,13,37,0,0,50
/filetypes/mlc/,mlc,50.0,6,12,6,13,55,0,0,68
/filetypes/mll/,mll,50.0,6,12,6,13,27,0,0,40
/filetypes/mlm/,mlm,50.0,6,12,6,13,16,0,0,29
/filetypes/mlp/,mlp,50.0,6,12,6,13,18,0,0,31
/filetypes/mlpkginstall/,mlpkginstall,50.0,6,12,6,13,75,0,0,88
/filetypes/mlt/,mlt,50.0,6,12,6,13,147,0,0,160
/filetypes/mm/,mm,50.0,6,12,6,13,85,0,0,98
/filetypes/mm6/,mm6,50.0,6,12,6,13,16,0,0,29
/filetypes/mma/,mma,50.0,6,12,6,13,9,0,0,22
/filetypes/mmc/,mmc,50.0,6,12,6,13,22,0,0,35
/filetypes/mme/,mme,50.0,6,12,6,13,7,0,0,20
/filetypes/mmg/,mmg,50.0,6,12,6,13,22,0,0,35
/filetypes/mmjproject/,mmjproject,50.0,6,12,6,13,129,0,0,142
/filetypes/mml/,mml,50.0,6,12,6,13,29,0,0,42
/filetypes/mmlp/,mmlp,50.0,6,12,6,13,18,0,0,31
/filetypes/mmpz/,mmpz,50.0,6,12,6,13,78,0,0,91
/filetypes/mms/,mms,50.0,6,12,6,13,97,0,0,110
/filetypes/mmu/,mmu,50.0,6,12,6,13,63,0,0,76
/filetypes/mmz/,mmz,50.0,6,12,6,13,65,0,0,78
/filetypes/mnh/,mnh,50.0,6,12,6,13,15,0,0,28
/filetypes/mnl/,mnl,50.0,6,12,6,13,16,0,0,29
/filetypes/mnm/,mnm,50.0,6,12,6,13,42,0,0,55
/filetypes/mno/,mno,50.0,6,12,6,13,57,0,0,70
/filetypes/mns/,mns,50.0,6,12,6,13,66,0,0,79
/filetypes/mnu/,mnu,50.0,6,12,6,13,98,0,0,111
/filetypes/mnv/,mnv,50.0,6,12,6,13,23,0,0,36
/filetypes/mny/,mny,50.0,6,12,6,13,18,0,0,31
/filetypes/mo/,mo,50.0,6,12,6,13,29,0,0,42
/filetypes/mob/,mob,50.0,6,12,6,13,30,0,0,43
/filetypes/mobileprovision/,mobileprovision,50.0,6,12,6,13,74,0,0,87
/filetypes/mobirise/,mobirise,50.0,6,12,6,13,219,0,0,232
/filetypes/modd/,modd,50.0,6,12,6,13,18,0,0,31
/filetypes/mode/,mode,50.0,6,12,6,13,76,0,0,89
/filetypes/mode1v3/,mode1v3,50.0,6,12,6,13,26,0,0,39
/filetypes/mode2v3/,mode2v3,50.0,6,12,6,13,25,0,0,38
/filetypes/modfem/,modfem,50.0,6,12,6,13,41,0,0,54
/filetypes/modpkg/,modpkg,50.0,6,12,6,13,95,0,0,108
/filetypes/module/,module,50.0,6,12,6,13,70,0,0,83
/filetypes/moef/,moef,50.0,6,12,6,13,141,0,0,154
/filetypes/mof/,mof,50.0,6,12,6,13,65,0,0,78
/filetypes/moff/,moff,50.0,6,12,6,13,161,0,0,174
/filetypes/mogrt/,mogrt,50.0,6,12,6,13,174,0,0,187
/filetypes/moho/,moho,50.0,6,12,6,13,110,0,0,123
/filetypes/mohoaction/,mohoaction,50.0,6,12,6,13,74,0,0,87
/filetypes/mohobrush/,mohobrush,50.0,6,12,6,13,97,0,0,110
/filetypes/mohoexport/,mohoexport,50.0,6,12,6,13,103,0,0,116
/filetypes/mohoproj/,mohoproj,50.0,6,12,6,13,90,0,0,103
/filetypes/mohostyle/,mohostyle,50.0,6,12,6,13,63,0,0,76
/filetypes/moi/,moi,50.0,6,12,6,13,38,0,0,51
/filetypes/mol/,mol,50.0,6,12,6,13,7,0,0,20
/filetypes/mol2/,mol2,50.0,6,12,6,13,32,0,0,45
/filetypes/mom/,mom,50.0,6,12,6,13,18,0,0,31
/filetypes/momma/,momma,50.0,6,12,6,13,12,0,0,25
/filetypes/moneywell/,moneywell,50.0,6,12,6,13,22,0,0,35
/filetypes/monster/,monster,50.0,6,12,6,13,136,0,0,149
/filetypes/montage/,montage,50.0,6,12,6,13,26,0,0,39
/filetypes/moov/,moov,50.0,6,12,6,13,40,0,0,53
/filetypes/mos/,mos,50.0,6,12,6,13,34,0,0,47
/filetypes/moti/,moti,50.0,6,12,6,13,136,0,0,149
/filetypes/motn/,motn,50.0,6,12,6,13,169,0,0,182
/filetypes/motr/,motr,50.0,6,12,6,13,180,0,0,193
/filetypes/mou/,mou,50.0,6,12,6,13,18,0,0,31
/filetypes/movie/,movie,50.0,6,12,6,13,41,0,0,54
/filetypes/mp1/,mp1,50.0,6,12,6,13,22,0,0,35
/filetypes/mp10/,mp10,50.0,6,12,6,13,23,0,0,36
/filetypes/mp11/,mp11,50.0,6,12,6,13,22,0,0,35
/filetypes/mp12/,mp12,50.0,6,12,6,13,140,0,0,153
/filetypes/mp13/,mp13,50.0,6,12,6,13,102,0,0,115
/filetypes/mp14/,mp14,50.0,6,12,6,13,137,0,0,150
/filetypes/mp21/,mp21,50.0,6,12,6,13,33,0,0,46
/filetypes/mp2v/,mp2v,50.0,6,12,6,13,32,0,0,45
/filetypes/mp4.infovid/,mp4.infovid,50.0,6,12,6,13,80,0,0,93
/filetypes/mp4v/,mp4v,50.0,6,12,6,13,51,0,0,64
/filetypes/mp7/,mp7,50.0,6,12,6,13,29,0,0,42
/filetypes/mp8/,mp8,50.0,6,12,6,13,131,0,0,144
/filetypes/mpb/,mpb,50.0,6,12,6,13,12,0,0,25
/filetypes/mpcpl/,mpcpl,50.0,6,12,6,13,16,0,0,29
/filetypes/mpd/,mpd,50.0,6,12,6,13,27,0,0,40
/filetypes/mpdconf/,mpdconf,50.0,6,12,6,13,64,0,0,77
/filetypes/mpdp/,mpdp,50.0,6,12,6,13,62,0,0,75
/filetypes/mpeg1/,mpeg1,50.0,6,12,6,13,23,0,0,36
/filetypes/mpeg4/,mpeg4,50.0,6,12,6,13,8,0,0,21
/filetypes/mpf/,mpf,50.0,6,12,6,13,23,0,0,36
/filetypes/mpg2/,mpg2,50.0,6,12,6,13,23,0,0,36
/filetypes/mpg4/,mpg4,50.0,6,12,6,13,33,0,0,46
/filetypes/mpga/,mpga,50.0,6,12,6,13,11,0,0,24
/filetypes/mpgindex/,mpgindex,50.0,6,12,6,13,63,0,0,76
/filetypes/mpi/,mpi,50.0,6,12,6,13,9,0,0,22
/filetypes/mpk/,mpk,50.0,6,12,6,13,89,0,0,102
